raceId,season,round,driverId,constructorId,grid,positionOrder,points,status
2017_2,2017,2,vettel,ferrari,2,2,18.0,Finished
2017_2,2017,2,max_verstappen,red_bull,16,3,15.0,Finished
2017_2,2017,2,ricciardo,red_bull,5,4,12.0,Finished
2017_2,2017,2,raikkonen,ferrari,4,5,10.0,Finished
2017_2,2017,2,bottas,mercedes,3,6,8.0,Finished
2017_2,2017,2,sainz,toro_rosso,11,7,6.0,Finished
2017_2,2017,2,kevin_magnussen,haas,12,8,4.0,+1 Lap
2017_2,2017,2,perez,force_india,8,9,2.0,+1 Lap
2017_2,2017,2,ocon,force_india,17,10,1.0,+1 Lap
2017_2,2017,2,grosjean,haas,19,11,0.0,+1 Lap
2017_2,2017,2,hulkenberg,renault,7,12,0.0,+1 Lap
2017_2,2017,2,jolyon_palmer,renault,20,13,0.0,+1 Lap
2017_2,2017,2,massa,williams,6,14,0.0,+1 Lap
2017_2,2017,2,ericsson,sauber,14,15,0.0,+1 Lap
2017_2,2017,2,alonso,mclaren,13,16,0.0,Driveshaft
2017_2,2017,2,kvyat,toro_rosso,9,17,0.0,Hydraulics
2017_2,2017,2,vandoorne,mclaren,15,18,0.0,Fuel pressure
2017_2,2017,2,giovinazzi,sauber,18,19,0.0,Accident
2017_2,2017,2,stroll,williams,10,20,0.0,Collision
2017_3,2017,3,vettel,ferrari,3,1,25.0,Finished
2017_3,2017,3,hamilton,mercedes,2,2,18.0,Finished
2017_3,2017,3,bottas,mercedes,1,3,15.0,Finished
2017_3,2017,3,raikkonen,ferrari,5,4,12.0,Finished
2017_3,2017,3,ricciardo,red_bull,4,5,10.0,Finished
2017_3,2017,3,massa,williams,8,6,8.0,Finished
2017_3,2017,3,perez,force_india,18,7,6.0,Finished
2017_3,2017,3,grosjean,haas,9,8,4.0,Finished
2017_3,2017,3,hulkenberg,renault,7,9,2.0,Finished
2017_3,2017,3,ocon,force_india,14,10,1.0,Finished
2017_3,2017,3,wehrlein,sauber,13,11,0.0,+1 Lap
2017_3,2017,3,kvyat,toro_rosso,11,12,0.0,+1 Lap
2017_3,2017,3,jolyon_palmer,renault,10,13,0.0,+1 Lap
2017_3,2017,3,alonso,mclaren,15,14,0.0,Power Unit
2017_3,2017,3,ericsson,sauber,19,15,0.0,Gearbox
2017_3,2017,3,sainz,toro_rosso,16,16,0.0,Collision
2017_3,2017,3,stroll,williams,12,17,0.0,Collision
2017_3,2017,3,max_verstappen,red_bull,6,18,0.0,Brakes
2017_3,2017,3,kevin_magnussen,haas,20,19,0.0,Electrical
2017_3,2017,3,vandoorne,mclaren,17,20,0.0,Power Unit
2017_4,2017,4,bottas,mercedes,3,1,25.0,Finished
2017_4,2017,4,vettel,ferrari,1,2,18.0,Finished
2017_4,2017,4,raikkonen,ferrari,2,3,15.0,Finished
2017_4,2017,4,hamilton,mercedes,4,4,12.0,Finished
2017_4,2017,4,max_verstappen,red_bull,7,5,10.0,Finished
2017_4,2017,4,perez,force_india,9,6,8.0,Finished
2017_4,2017,4,ocon,force_india,10,7,6.0,Finished
2017_4,2017,4,hulkenberg,renault,8,8,4.0,Finished
2017_4,2017,4,massa,williams,6,9,2.0,+1 Lap
2017_4,2017,4,sainz,toro_rosso,14,10,1.0,+1 Lap
2017_4,2017,4,stroll,williams,11,11,0.0,+1 Lap
2017_4,2017,4,kvyat,toro_rosso,12,12,0.0,+1 Lap
2017_4,2017,4,kevin_magnussen,haas,13,13,0.0,+1 Lap
2017_4,2017,4,vandoorne,mclaren,20,14,0.0,+1 Lap
2017_4,2017,4,ericsson,sauber,18,15,0.0,+1 Lap
2017_4,2017,4,wehrlein,sauber,17,16,0.0,+2 Laps
2017_4,2017,4,ricciardo,red_bull,5,17,0.0,Brakes
2017_4,2017,4,jolyon_palmer,renault,16,18,0.0,Collision
2017_4,2017,4,grosjean,haas,19,19,0.0,Collision
2017_4,2017,4,alonso,mclaren,15,20,0.0,Power Unit
2017_5,2017,5,hamilton,mercedes,1,1,25.0,Finished
2017_5,2017,5,vettel,ferrari,2,2,18.0,Finished
2017_5,2017,5,ricciardo,red_bull,6,3,15.0,Finished
2017_5,2017,5,perez,force_india,8,4,12.0,+1 Lap
2017_5,2017,5,ocon,force_india,10,5,10.0,+1 Lap
2017_5,2017,5,hulkenberg,renault,13,6,8.0,+1 Lap
2017_5,2017,5,sainz,toro_rosso,12,7,6.0,+1 Lap
2017_5,2017,5,wehrlein,sauber,15,8,4.0,+1 Lap
2017_5,2017,5,kvyat,toro_rosso,19,9,2.0,+1 Lap
2017_5,2017,5,grosjean,haas,14,10,1.0,+1 Lap
2017_5,2017,5,ericsson,sauber,16,11,0.0,+2 Laps
2017_5,2017,5,alonso,mclaren,7,12,0.0,+2 Laps
2017_5,2017,5,massa,williams,9,13,0.0,+2 Laps
2017_5,2017,5,kevin_magnussen,haas,11,14,0.0,+2 Laps
2017_5,2017,5,jolyon_palmer,renault,17,15,0.0,+2 Laps
2017_5,2017,5,stroll,williams,18,16,0.0,+2 Laps
2017_5,2017,5,bottas,mercedes,3,17,0.0,Power Unit
2017_5,2017,5,vandoorne,mclaren,20,18,0.0,Collision
2017_5,2017,5,max_verstappen,red_bull,5,19,0.0,Collision damage
2017_5,2017,5,raikkonen,ferrari,4,20,0.0,Collision damage
2018_1,2018,1,vettel,ferrari,3,1,25.0,Finished
2018_1,2018,1,hamilton,mercedes,1,2,18.0,Finished
2018_1,2018,1,raikkonen,ferrari,2,3,15.0,Finished
2018_1,2018,1,ricciardo,red_bull,8,4,12.0,Finished
2018_1,2018,1,alonso,mclaren,10,5,10.0,Finished
2018_1,2018,1,max_verstappen,red_bull,4,6,8.0,Finished
2018_1,2018,1,hulkenberg,renault,7,7,6.0,Finished
2018_1,2018,1,bottas,mercedes,15,8,4.0,Finished
2018_1,2018,1,vandoorne,mclaren,11,9,2.0,Finished
2018_1,2018,1,sainz,renault,9,10,1.0,Finished
2018_1,2018,1,perez,force_india,12,11,0.0,Finished
2018_1,2018,1,ocon,force_india,14,12,0.0,Finished
2018_1,2018,1,leclerc,sauber,18,13,0.0,Finished
2018_1,2018,1,stroll,williams,13,14,0.0,Finished
2018_1,2018,1,brendon_hartley,toro_rosso,16,15,0.0,+1 Lap
2018_1,2018,1,grosjean,haas,6,16,0.0,Wheel
2018_1,2018,1,kevin_magnussen,haas,5,17,0.0,Wheel
2018_1,2018,1,gasly,toro_rosso,20,18,0.0,Engine
2018_1,2018,1,ericsson,sauber,17,19,0.0,Steering
2018_1,2018,1,sirotkin,williams,19,20,0.0,Brakes
2018_2,2018,2,vettel,ferrari,1,1,25.0,Finished
2018_2,2018,2,bottas,mercedes,3,2,18.0,Finished
2018_2,2018,2,hamilton,mercedes,9,3,15.0,Finished
2018_2,2018,2,gasly,toro_rosso,5,4,12.0,Finished
2018_2,2018,2,kevin_magnussen,haas,6,5,10.0,Finished
2018_2,2018,2,hulkenberg,renault,7,6,8.0,Finished
2018_2,2018,2,alonso,mclaren,13,7,6.0,+1 Lap
2018_2,2018,2,vandoorne,mclaren,14,8,4.0,+1 Lap
2018_2,2018,2,ericsson,sauber,17,9,2.0,+1 Lap
2018_2,2018,2,ocon,force_india,8,10,1.0,+1 Lap
2018_2,2018,2,sainz,renault,10,11,0.0,+1 Lap
2018_2,2018,2,leclerc,sauber,19,12,0.0,+1 Lap
2018_2,2018,2,grosjean,haas,16,13,0.0,+1 Lap
2018_2,2018,2,stroll,williams,20,14,0.0,+1 Lap
2018_2,2018,2,sirotkin,williams,18,15,0.0,+1 Lap
2018_2,2018,2,perez,force_india,12,16,0.0,+1 Lap
2018_2,2018,2,brendon_hartley,toro_rosso,11,17,0.0,+1 Lap
2018_2,2018,2,raikkonen,ferrari,2,18,0.0,Wheel
2018_2,2018,2,max_verstappen,red_bull,15,19,0.0,Puncture
2018_2,2018,2,ricciardo,red_bull,4,20,0.0,Electrical
2018_3,2018,3,ricciardo,red_bull,6,1,25.0,Finished
2018_3,2018,3,bottas,mercedes,3,2,18.0,Finished
2018_3,2018,3,raikkonen,ferrari,2,3,15.0,Finished
2018_3,2018,3,hamilton,mercedes,4,4,12.0,Finished
2018_3,2018,3,max_verstappen,red_bull,5,5,10.0,Finished
2018_3,2018,3,hulkenberg,renault,7,6,8.0,Finished
2018_3,2018,3,alonso,mclaren,13,7,6.0,Finished
2018_3,2018,3,vettel,ferrari,1,8,4.0,Finished
2018_3,2018,3,sainz,renault,9,9,2.0,Finished
2018_3,2018,3,kevin_magnussen,haas,11,10,1.0,Finished
2018_3,2018,3,ocon,force_india,12,11,0.0,Finished
2018_3,2018,3,perez,force_india,8,12,0.0,Finished
2018_3,2018,3,vandoorne,mclaren,14,13,0.0,Finished
2018_3,2018,3,stroll,williams,18,14,0.0,Finished
2018_3,2018,3,sirotkin,williams,16,15,0.0,Finished
2018_3,2018,3,ericsson,sauber,20,16,0.0,Finished
2018_3,2018,3,grosjean,haas,10,17,0.0,Finished
2018_3,2018,3,gasly,toro_rosso,17,18,0.0,Finished
2018_3,2018,3,leclerc,sauber,19,19,0.0,Finished
2018_3,2018,3,brendon_hartley,toro_rosso,15,20,0.0,Collision damage
2018_4,2018,4,hamilton,mercedes,2,1,25.0,Finished
2018_4,2018,4,raikkonen,ferrari,6,2,18.0,Finished
2018_4,2018,4,perez,force_india,8,3,15.0,Finished
2018_4,2018,4,vettel,ferrari,1,4,12.0,Finished
2018_4,2018,4,sainz,renault,9,5,10.0,Finished
2018_4,2018,4,leclerc,sauber,13,6,8.0,Finished
2018_4,2018,4,alonso,mclaren,12,7,6.0,Finished
2018_4,2018,4,stroll,williams,10,8,4.0,Finished
2018_4,2018,4,vandoorne,mclaren,16,9,2.0,Finished
2018_4,2018,4,brendon_hartley,toro_rosso,19,10,1.0,Finished
2018_4,2018,4,ericsson,sauber,18,11,0.0,Finished
2018_4,2018,4,gasly,toro_rosso,17,12,0.0,Finished
2018_4,2018,4,kevin_magnussen,haas,15,13,0.0,Finished
2018_4,2018,4,bottas,mercedes,3,14,0.0,Puncture
2018_4,2018,4,grosjean,haas,20,15,0.0,Accident
2018_4,2018,4,max_verstappen,red_bull,5,16,0.0,Collision
2018_4,2018,4,ricciardo,red_bull,4,17,0.0,Collision
2018_4,2018,4,hulkenberg,renault,14,18,0.0,Accident
2018_4,2018,4,ocon,force_india,7,19,0.0,Collision
2018_4,2018,4,sirotkin,williams,11,20,0.0,Collision
2018_5,2018,5,hamilton,mercedes,1,1,25.0,Finished
2018_5,2018,5,bottas,mercedes,2,2,18.0,Finished
2018_5,2018,5,max_verstappen,red_bull,5,3,15.0,Finished
2018_5,2018,5,vettel,ferrari,3,4,12.0,Finished
2018_5,2018,5,ricciardo,red_bull,6,5,10.0,Finished
2018_5,2018,5,kevin_magnussen,haas,7,6,8.0,+1 Lap
2018_5,2018,5,sainz,renault,9,7,6.0,+1 Lap
2018_5,2018,5,alonso,mclaren,8,8,4.0,+1 Lap
2018_5,2018,5,perez,force_india,15,9,2.0,+2 Laps
2018_5,2018,5,leclerc,sauber,14,10,1.0,+2 Laps
2018_5,2018,5,stroll,williams,18,11,0.0,+2 Laps
2018_5,2018,5,brendon_hartley,toro_rosso,20,12,0.0,+2 Laps
2018_5,2018,5,ericsson,sauber,17,13,0.0,+2 Laps
2018_5,2018,5,sirotkin,williams,19,14,0.0,+3 Laps
2018_5,2018,5,vandoorne,mclaren,11,15,0.0,Gearbox
2018_5,2018,5,ocon,force_india,13,16,0.0,Oil leak
2018_5,2018,5,raikkonen,ferrari,4,17,0.0,Turbo
2018_5,2018,5,grosjean,haas,10,18,0.0,Collision
2018_5,2018,5,gasly,toro_rosso,12,19,0.0,Collision
2018_5,2018,5,hulkenberg,renault,16,20,0.0,Collision
2019_1,2019,1,bottas,mercedes,2,1,26.0,Finished
2019_1,2019,1,hamilton,mercedes,1,2,18.0,Finished
2019_1,2019,1,max_verstappen,red_bull,4,3,15.0,Finished
2019_1,2019,1,vettel,ferrari,3,4,12.0,Finished
2019_1,2019,1,leclerc,ferrari,5,5,10.0,Finished
2019_1,2019,1,kevin_magnussen,haas,7,6,8.0,Finished
2019_1,2019,1,hulkenberg,renault,11,7,6.0,+1 Lap
2019_1,2019,1,raikkonen,alfa,9,8,4.0,+1 Lap
2019_1,2019,1,stroll,racing_point,16,9,2.0,+1 Lap
2019_1,2019,1,kvyat,toro_rosso,15,10,1.0,+1 Lap
2019_1,2019,1,gasly,red_bull,17,11,0.0,+1 Lap
2019_1,2019,1,norris,mclaren,8,12,0.0,+1 Lap
2019_1,2019,1,perez,racing_point,10,13,0.0,+1 Lap
2019_1,2019,1,albon,toro_rosso,13,14,0.0,+1 Lap
2019_1,2019,1,giovinazzi,alfa,14,15,0.0,+1 Lap
2019_1,2019,1,russell,williams,19,16,0.0,+2 Laps
2019_1,2019,1,kubica,williams,20,17,0.0,+3 Laps
2019_1,2019,1,grosjean,haas,6,18,0.0,Wheel
2019_1,2019,1,ricciardo,renault,12,19,0.0,Damage
2019_1,2019,1,sainz,mclaren,18,20,0.0,Engine
2019_2,2019,2,hamilton,mercedes,3,1,25.0,Finished
2019_2,2019,2,bottas,mercedes,4,2,18.0,Finished
2019_2,2019,2,leclerc,ferrari,1,3,16.0,Finished
2019_2,2019,2,max_verstappen,red_bull,5,4,12.0,Finished
2019_2,2019,2,vettel,ferrari,2,5,10.0,Finished
2019_2,2019,2,norris,mclaren,9,6,8.0,Finished
2019_2,2019,2,raikkonen,alfa,8,7,6.0,Finished
2019_2,2019,2,gasly,red_bull,13,8,4.0,Finished
2019_2,2019,2,albon,toro_rosso,12,9,2.0,Finished
2019_2,2019,2,perez,racing_point,14,10,1.0,Finished
2019_2,2019,2,giovinazzi,alfa,16,11,0.0,Finished
2019_2,2019,2,kvyat,toro_rosso,15,12,0.0,+1 Lap
2019_2,2019,2,kevin_magnussen,haas,6,13,0.0,+1 Lap
2019_2,2019,2,stroll,racing_point,18,14,0.0,+1 Lap
2019_2,2019,2,russell,williams,19,15,0.0,+1 Lap
2019_2,2019,2,kubica,williams,20,16,0.0,+2 Laps
2019_2,2019,2,hulkenberg,renault,17,17,0.0,Engine
2019_2,2019,2,ricciardo,renault,10,18,0.0,Out of fuel
2019_2,2019,2,sainz,mclaren,7,19,0.0,Collision damage
2019_2,2019,2,grosjean,haas,11,20,0.0,Retired
2019_3,2019,3,hamilton,mercedes,2,1,25.0,Finished
2019_3,2019,3,bottas,mercedes,1,2,18.0,Finished
2019_3,2019,3,vettel,ferrari,3,3,15.0,Finished
2019_3,2019,3,max_verstappen,red_bull,5,4,12.0,Finished
2019_3,2019,3,leclerc,ferrari,4,5,10.0,Finished
2019_3,2019,3,gasly,red_bull,6,6,9.0,Finished
2019_3,2019,3,ricciardo,renault,7,7,6.0,+1 Lap
2019_3,2019,3,perez,racing_point,12,8,4.0,+1 Lap
2019_3,2019,3,raikkonen,alfa,13,9,2.0,+1 Lap
2019_3,2019,3,albon,toro_rosso,0,10,1.0,+1 Lap
2019_3,2019,3,grosjean,haas,10,11,0.0,+1 Lap
2019_3,2019,3,stroll,racing_point,16,12,0.0,+1 Lap
2019_3,2019,3,kevin_magnussen,haas,9,13,0.0,+1 Lap
2019_3,2019,3,sainz,mclaren,14,14,0.0,+1 Lap
2019_3,2019,3,giovinazzi,alfa,19,15,0.0,+1 Lap
2019_3,2019,3,russell,williams,17,16,0.0,+2 Laps
2019_3,2019,3,kubica,williams,18,17,0.0,+2 Laps
2019_3,2019,3,norris,mclaren,15,18,0.0,Collision
2019_3,2019,3,kvyat,toro_rosso,11,19,0.0,Collision
2019_3,2019,3,hulkenberg,renault,8,20,0.0,Power Unit
2019_4,2019,4,bottas,mercedes,1,1,25.0,Finished
2019_4,2019,4,hamilton,mercedes,2,2,18.0,Finished
2019_4,2019,4,vettel,ferrari,3,3,15.0,Finished
2019_4,2019,4,max_verstappen,red_bull,4,4,12.0,Finished
2019_4,2019,4,leclerc,ferrari,8,5,11.0,Finished
2019_4,2019,4,perez,racing_point,5,6,8.0,Finished
2019_4,2019,4,sainz,mclaren,9,7,6.0,Finished
2019_4,2019,4,norris,mclaren,7,8,4.0,Finished
2019_4,2019,4,stroll,racing_point,13,9,2.0,Finished
2019_4,2019,4,raikkonen,alfa,0,10,1.0,+1 Lap
2019_4,2019,4,albon,toro_rosso,11,11,0.0,+1 Lap
2019_4,2019,4,giovinazzi,alfa,17,12,0.0,+1 Lap
2019_4,2019,4,kevin_magnussen,haas,12,13,0.0,+1 Lap
2019_4,2019,4,hulkenberg,renault,15,14,0.0,+1 Lap
2019_4,2019,4,russell,williams,16,15,0.0,+2 Laps
2019_4,2019,4,kubica,williams,0,16,0.0,+2 Laps
2019_4,2019,4,gasly,red_bull,0,17,0.0,Transmission
2019_4,2019,4,grosjean,haas,14,18,0.0,Brakes
2019_4,2019,4,kvyat,toro_rosso,6,19,0.0,Collision
2019_4,2019,4,ricciardo,renault,10,20,0.0,Collision
2019_5,2019,5,hamilton,mercedes,2,1,26.0,Finished
2019_5,2019,5,bottas,mercedes,1,2,18.0,Finished
2019_5,2019,5,max_verstappen,red_bull,4,3,15.0,Finished
2019_5,2019,5,vettel,ferrari,3,4,12.0,Finished
2019_5,2019,5,leclerc,ferrari,5,5,10.0,Finished
2019_5,2019,5,gasly,red_bull,6,6,8.0,Finished
2019_5,2019,5,kevin_magnussen,haas,8,7,6.0,Finished
2019_5,2019,5,sainz,mclaren,12,8,4.0,Finished
2019_5,2019,5,kvyat,toro_rosso,9,9,2.0,Finished
2019_5,2019,5,grosjean,haas,7,10,1.0,Finished
2019_5,2019,5,albon,toro_rosso,11,11,0.0,Finished
2019_5,2019,5,ricciardo,renault,13,12,0.0,Finished
2019_5,2019,5,hulkenberg,renault,0,13,0.0,Finished
2019_5,2019,5,raikkonen,alfa,14,14,0.0,Finished
2019_5,2019,5,perez,racing_point,15,15,0.0,Finished
2019_5,2019,5,giovinazzi,alfa,18,16,0.0,Finished
2019_5,2019,5,russell,williams,19,17,0.0,+1 Lap
2019_5,2019,5,kubica,williams,17,18,0.0,+1 Lap
2019_5,2019,5,stroll,racing_point,16,19,0.0,Collision
2019_5,2019,5,norris,mclaren,10,20,0.0,Collision
2020_1,2020,1,bottas,mercedes,1,1,25.0,Finished
2020_1,2020,1,leclerc,ferrari,7,2,18.0,Finished
2020_1,2020,1,norris,mclaren,3,3,16.0,Finished
2020_1,2020,1,hamilton,mercedes,5,4,12.0,Finished
2020_1,2020,1,sainz,mclaren,8,5,10.0,Finished
2020_1,2020,1,perez,racing_point,6,6,8.0,Finished
2020_1,2020,1,gasly,alphatauri,12,7,6.0,Finished
2020_1,2020,1,ocon,renault,14,8,4.0,Finished
2020_1,2020,1,giovinazzi,alfa,18,9,2.0,Finished
2020_1,2020,1,vettel,ferrari,11,10,1.0,Finished
2020_1,2020,1,latifi,williams,20,11,0.0,Finished
2020_1,2020,1,kvyat,alphatauri,13,12,0.0,Suspension
2020_1,2020,1,albon,red_bull,4,13,0.0,Electronics
2020_1,2020,1,raikkonen,alfa,19,14,0.0,Wheel
2020_1,2020,1,russell,williams,17,15,0.0,Fuel pressure
2020_1,2020,1,grosjean,haas,15,16,0.0,Brakes
2020_1,2020,1,kevin_magnussen,haas,16,17,0.0,Brakes
2020_1,2020,1,stroll,racing_point,9,18,0.0,Engine
2020_1,2020,1,ricciardo,renault,10,19,0.0,Overheating
2020_1,2020,1,max_verstappen,red_bull,2,20,0.0,Electronics
2020_2,2020,2,hamilton,mercedes,1,1,25.0,Finished
2020_2,2020,2,bottas,mercedes,4,2,18.0,Finished
2020_2,2020,2,max_verstappen,red_bull,2,3,15.0,Finished
2020_2,2020,2,albon,red_bull,6,4,12.0,Finished
2020_2,2020,2,norris,mclaren,9,5,10.0,Finished
2020_2,2020,2,perez,racing_point,17,6,8.0,Finished
2020_2,2020,2,stroll,racing_point,12,7,6.0,Finished
2020_2,2020,2,ricciardo,renault,8,8,4.0,Finished
2020_2,2020,2,sainz,mclaren,3,9,3.0,+1 Lap
2020_2,2020,2,kvyat,alphatauri,13,10,1.0,+1 Lap
2020_2,2020,2,raikkonen,alfa,16,11,0.0,+1 Lap
2020_2,2020,2,kevin_magnussen,haas,15,12,0.0,+1 Lap
2020_2,2020,2,grosjean,haas,0,13,0.0,+1 Lap
2020_2,2020,2,giovinazzi,alfa,19,14,0.0,+1 Lap
2020_2,2020,2,gasly,alphatauri,7,15,0.0,+1 Lap
2020_2,2020,2,russell,williams,11,16,0.0,+2 Laps
2020_2,2020,2,latifi,williams,18,17,0.0,+2 Laps
2020_2,2020,2,ocon,renault,5,18,0.0,Overheating
2020_2,2020,2,leclerc,ferrari,14,19,0.0,Collision damage
2020_2,2020,2,vettel,ferrari,10,20,0.0,Collision damage
2020_3,2020,3,hamilton,mercedes,1,1,26.0,Finished
2020_3,2020,3,max_verstappen,red_bull,7,2,18.0,Finished
2020_3,2020,3,bottas,mercedes,2,3,15.0,Finished
2020_3,2020,3,stroll,racing_point,3,4,12.0,Finished
2020_3,2020,3,albon,red_bull,13,5,10.0,Finished
2020_3,2020,3,vettel,ferrari,5,6,8.0,+1 Lap
2020_3,2020,3,perez,racing_point,4,7,6.0,+1 Lap
2020_3,2020,3,ricciardo,renault,11,8,4.0,+1 Lap
2020_3,2020,3,sainz,mclaren,9,9,2.0,+1 Lap
2020_3,2020,3,kevin_magnussen,haas,0,10,1.0,+1 Lap
2020_3,2020,3,leclerc,ferrari,6,11,0.0,+1 Lap
2020_3,2020,3,kvyat,alphatauri,17,12,0.0,+1 Lap
2020_3,2020,3,norris,mclaren,8,13,0.0,+1 Lap
2020_3,2020,3,ocon,renault,14,14,0.0,+1 Lap
2020_3,2020,3,raikkonen,alfa,20,15,0.0,+1 Lap
2020_3,2020,3,grosjean,haas,0,16,0.0,+1 Lap
2020_3,2020,3,giovinazzi,alfa,19,17,0.0,+1 Lap
2020_3,2020,3,russell,williams,12,18,0.0,+1 Lap
2020_3,2020,3,latifi,williams,15,19,0.0,+5 Laps
2020_3,2020,3,gasly,alphatauri,10,20,0.0,Engine
2020_4,2020,4,hamilton,mercedes,1,1,25.0,Finished
2020_4,2020,4,max_verstappen,red_bull,3,2,19.0,Finished
2020_4,2020,4,leclerc,ferrari,4,3,15.0,Finished
2020_4,2020,4,ricciardo,renault,8,4,12.0,Finished
2020_4,2020,4,norris,mclaren,5,5,10.0,Finished
2020_4,2020,4,ocon,renault,9,6,8.0,Finished
2020_4,2020,4,gasly,alphatauri,11,7,6.0,Finished
2020_4,2020,4,albon,red_bull,12,8,4.0,Finished
2020_4,2020,4,stroll,racing_point,6,9,2.0,Finished
2020_4,2020,4,vettel,ferrari,10,10,1.0,Finished
2020_4,2020,4,bottas,mercedes,2,11,0.0,Finished
2020_4,2020,4,russell,williams,20,12,0.0,Finished
2020_4,2020,4,sainz,mclaren,7,13,0.0,Finished
2020_4,2020,4,giovinazzi,alfa,15,14,0.0,Finished
2020_4,2020,4,latifi,williams,18,15,0.0,Finished
2020_4,2020,4,grosjean,haas,17,16,0.0,Finished
2020_4,2020,4,raikkonen,alfa,16,17,0.0,+1 Lap
2020_4,2020,4,kvyat,alphatauri,19,18,0.0,Accident
2020_4,2020,4,kevin_magnussen,haas,14,19,0.0,Collision
2020_4,2020,4,hulkenberg,racing_point,13,20,0.0,Power Unit
2020_5,2020,5,max_verstappen,red_bull,4,1,25.0,Finished
2020_5,2020,5,hamilton,mercedes,2,2,19.0,Finished
2020_5,2020,5,bottas,mercedes,1,3,15.0,Finished
2020_5,2020,5,leclerc,ferrari,8,4,12.0,Finished
2020_5,2020,5,albon,red_bull,9,5,10.0,Finished
2020_5,2020,5,stroll,racing_point,6,6,8.0,Finished
2020_5,2020,5,hulkenberg,racing_point,3,7,6.0,Finished
2020_5,2020,5,ocon,renault,14,8,4.0,Finished
2020_5,2020,5,norris,mclaren,10,9,2.0,Finished
2020_5,2020,5,kvyat,alphatauri,16,10,1.0,Finished
2020_5,2020,5,gasly,alphatauri,7,11,0.0,Finished
2020_5,2020,5,vettel,ferrari,11,12,0.0,Finished
2020_5,2020,5,sainz,mclaren,12,13,0.0,Finished
2020_5,2020,5,ricciardo,renault,5,14,0.0,+1 Lap
2020_5,2020,5,raikkonen,alfa,20,15,0.0,+1 Lap
2020_5,2020,5,grosjean,haas,13,16,0.0,+1 Lap
2020_5,2020,5,giovinazzi,alfa,19,17,0.0,+1 Lap
2020_5,2020,5,russell,williams,15,18,0.0,+1 Lap
2020_5,2020,5,latifi,williams,18,19,0.0,+1 Lap
2020_5,2020,5,kevin_magnussen,haas,17,20,0.0,Retired
2021_1,2021,1,hamilton,mercedes,2,1,25.0,Finished
2021_1,2021,1,max_verstappen,red_bull,1,2,18.0,Finished
2021_1,2021,1,bottas,mercedes,3,3,16.0,Finished
2021_1,2021,1,norris,mclaren,7,4,12.0,Finished
2021_1,2021,1,perez,red_bull,0,5,10.0,Finished
2021_1,2021,1,leclerc,ferrari,4,6,8.0,Finished
2021_1,2021,1,ricciardo,mclaren,6,7,6.0,Finished
2021_1,2021,1,sainz,ferrari,8,8,4.0,Finished
2021_1,2021,1,tsunoda,alphatauri,13,9,2.0,Finished
2021_1,2021,1,stroll,aston_martin,10,10,1.0,Finished
2021_1,2021,1,raikkonen,alfa,14,11,0.0,Finished
2021_1,2021,1,giovinazzi,alfa,12,12,0.0,+1 Lap
2021_1,2021,1,ocon,alpine,16,13,0.0,+1 Lap
2021_1,2021,1,russell,williams,15,14,0.0,+1 Lap
2021_1,2021,1,vettel,aston_martin,20,15,0.0,+1 Lap
2021_1,2021,1,mick_schumacher,haas,18,16,0.0,+1 Lap
2021_1,2021,1,gasly,alphatauri,5,17,0.0,Retired
2021_1,2021,1,latifi,williams,17,18,0.0,Retired
2021_1,2021,1,alonso,alpine,9,19,0.0,Brakes
2021_1,2021,1,mazepin,haas,19,20,0.0,Accident
2021_2,2021,2,max_verstappen,red_bull,3,1,25.0,Finished
2021_2,2021,2,hamilton,mercedes,1,2,19.0,Finished
2021_2,2021,2,norris,mclaren,7,3,15.0,Finished
2021_2,2021,2,leclerc,ferrari,4,4,12.0,Finished
2021_2,2021,2,sainz,ferrari,11,5,10.0,Finished
2021_2,2021,2,ricciardo,mclaren,6,6,8.0,Finished
2021_2,2021,2,gasly,alphatauri,5,7,6.0,Finished
2021_2,2021,2,stroll,aston_martin,10,8,4.0,Finished
2021_2,2021,2,ocon,alpine,9,9,2.0,Finished
2021_2,2021,2,alonso,alpine,15,10,1.0,Finished
2021_2,2021,2,perez,red_bull,2,11,0.0,Finished
2021_2,2021,2,tsunoda,alphatauri,20,12,0.0,Finished
2021_2,2021,2,raikkonen,alfa,16,13,0.0,Finished
2021_2,2021,2,giovinazzi,alfa,17,14,0.0,+1 Lap
2021_2,2021,2,vettel,aston_martin,0,15,0.0,Gearbox
2021_2,2021,2,mick_schumacher,haas,18,16,0.0,+2 Laps
2021_2,2021,2,mazepin,haas,19,17,0.0,+2 Laps
2021_2,2021,2,bottas,mercedes,8,18,0.0,Collision
2021_2,2021,2,russell,williams,12,19,0.0,Collision
2021_2,2021,2,latifi,williams,14,20,0.0,Collision
2021_3,2021,3,hamilton,mercedes,2,1,25.0,Finished
2021_3,2021,3,max_verstappen,red_bull,3,2,18.0,Finished
2021_3,2021,3,bottas,mercedes,1,3,16.0,Finished
2021_3,2021,3,perez,red_bull,4,4,12.0,Finished
2021_3,2021,3,norris,mclaren,7,5,10.0,Finished
2021_3,2021,3,leclerc,ferrari,8,6,8.0,Finished
2021_3,2021,3,ocon,alpine,6,7,6.0,Finished
2021_3,2021,3,alonso,alpine,13,8,4.0,Finished
2021_3,2021,3,ricciardo,mclaren,16,9,2.0,Finished
2021_3,2021,3,gasly,alphatauri,9,10,1.0,Finished
